state,country,elevation,fulldate,fullmonth,year,avg(airTemperature)
XX,UK,+0083.0,2000-12-11,2000-12,2000,7.8
XX,FI,+0010.0,2000-11-28,2000-11,2000,4.7
XX,FI,+0089.0,2000-02-22,2000-02,2000,-10.0
XX,FI,+0264.0,2000-04-12,2000-04,2000,0.0
XX,FI,+0049.1,2000-11-03,2000-11,2000,8.0
XX,UK,+1130.0,2000-12-04,2000-12,2000,2.65
XX,UK,+0012.8,2000-02-07,2000-02,2000,5.0
XX,UK,+0228.0,2000-11-09,2000-11,2000,5.9
XX,FI,+0049.1,2000-12-28,2000-12,2000,-6.0
XX,FI,+0026.0,2000-02-04,2000-02,2000,1.0
XX,FI,+0118.9,2000-06-10,2000-06,2000,4.9
XX,FI,+0121.3,2000-05-14,2000-05,2000,8.0
XX,UK,+0012.0,2000-01-20,2000-01,2000,8.9
XX,FI,+0159.7,2000-03-18,2000-03,2000,-0.4
XX,FI,+0013.4,2000-12-12,2000-12,2000,6.0
XX,UK,+0045.0,2000-02-01,2000-02,2000,7.4
XX,UK,+0015.5,2000-10-29,2000-10,2000,8.1
XX,FI,+0049.1,2000-09-03,2000-09,2000,7.7
XX,UK,+0006.7,2000-04-14,2000-04,2000,5.0
XX,UK,+0007.9,2000-01-15,2000-01,2000,3.5
XX,UK,+0228.0,2000-03-04,2000-03,2000,-3.0
XX,FI,+0118.9,2000-04-26,2000-04,2000,3.0
XX,UK,+0103.0,2000-05-09,2000-05,2000,7.7
XX,FI,+0014.0,2000-03-08,2000-03,2000,-4.2
XX,UK,+0015.5,2000-04-27,2000-04,2000,7.8
XX,UK,+0012.0,2000-01-13,2000-01,2000,6.6
XX,UK,+1245.0,2000-01-29,2000-01,2000,-2.95
XX,UK,+0006.0,2000-01-10,2000-01,2000,7.1
XX,UK,+0103.0,2000-05-01,2000-05,2000,7.1
XX,UK,+1130.0,2000-06-11,2000-06,2000,2.4
XX,FI,+0006.5,2000-04-03,2000-04,2000,0.7
XX,FI,+0124.8,2000-01-28,2000-01,2000,-5.0
XX,UK,+0264.0,2000-01-25,2000-01,2000,2.6
XX,UK,+0020.0,2000-11-15,2000-11,2000,7.8
XX,FI,+0091.7,2000-01-19,2000-01,2000,-9.0
XX,UK,+0005.8,2000-11-11,2000-11,2000,2.0
XX,FI,+0103.3,2000-04-18,2000-04,2000,2.0
XX,FI,+0049.1,2000-03-02,2000-03,2000,0.0
XX,UK,+0009.4,2000-12-09,2000-12,2000,7.0
XX,UK,+0228.0,2000-06-26,2000-06,2000,4.0
XX,UK,+0084.0,2000-04-20,2000-04,2000,5.0
XX,FI,+0094.8,2000-12-11,2000-12,2000,5.0
XX,FI,+0159.7,2000-07-02,2000-07,2000,8.5
XX,UK,+0045.0,2000-03-04,2000-03,2000,1.2
XX,UK,+0228.0,2000-01-24,2000-01,2000,3.3
XX,UK,+0264.0,2000-04-09,2000-04,2000,7.7
XX,UK,+0020.0,2000-03-26,2000-03,2000,6.15
XX,UK,+0249.0,2000-10-08,2000-10,2000,6.6
XX,UK,+0103.0,2000-01-27,2000-01,2000,4.699999999999999
XX,UK,+0080.0,2000-06-01,2000-06,2000,8.4
XX,FI,+0049.1,2000-10-15,2000-10,2000,2.0
XX,UK,+0012.8,2000-01-24,2000-01,2000,4.8
XX,UK,+0004.0,2000-01-09,2000-01,2000,1.4
XX,FI,+0014.0,2000-01-23,2000-01,2000,-15.4
XX,FI,+0054.6,2000-12-20,2000-12,2000,-3.0
XX,UK,+1130.0,2000-09-13,2000-09,2000,5.95
XX,UK,+0045.0,2000-04-15,2000-04,2000,8.0
XX,UK,+0015.5,2000-12-26,2000-12,2000,-0.30000000000000004
XX,FI,+0017.4,2000-02-10,2000-02,2000,0.6666666666666666
XX,FI,+0005.2,2000-03-22,2000-03,2000,0.0
XX,UK,+0010.0,2000-11-16,2000-11,2000,6.800000000000001
XX,FI,+0013.4,2000-01-25,2000-01,2000,-10.0
XX,FI,+0118.9,2000-11-23,2000-11,2000,1.0
XX,UK,+0012.8,2000-04-13,2000-04,2000,3.6
XX,FI,+0013.4,2000-01-03,2000-01,2000,0.0
XX,FI,+0159.7,2000-11-21,2000-11,2000,-4.4
XX,UK,+0015.0,2000-11-01,2000-11,2000,5.8
XX,FI,+0094.8,2000-01-06,2000-01,2000,-1.0
XX,FI,+0118.9,2000-06-04,2000-06,2000,8.0
XX,UK,+0006.1,2000-11-10,2000-11,2000,6.0
XX,UK,+1245.0,2000-06-23,2000-06,2000,1.5
XX,UK,+0264.0,2000-02-01,2000-02,2000,8.1
XX,FI,+0264.0,2000-05-09,2000-05,2000,7.0
XX,FI,+0014.0,2000-05-27,2000-05,2000,7.8
XX,UK,+0010.0,2000-11-19,2000-11,2000,6.6
XX,FI,+0046.0,2000-05-28,2000-05,2000,8.3
XX,FI,+0139.9,2000-12-07,2000-12,2000,6.5
XX,FI,+0046.0,2000-01-24,2000-01,2000,-11.0
XX,UK,+0021.0,2000-02-06,2000-02,2000,8.1
XX,UK,+0084.0,2000-05-08,2000-05,2000,6.4
XX,FI,+0014.3,2000-10-30,2000-10,2000,-4.5
XX,FI,+0118.9,2000-03-14,2000-03,2000,-4.4
XX,UK,+0084.0,2000-11-01,2000-11,2000,5.199999999999999
XX,UK,+0264.0,2000-09-04,2000-09,2000,2.5
XX,FI,+0118.9,2000-02-23,2000-02,2000,-10.0
XX,FI,+0014.3,2000-12-09,2000-12,2000,-5.9
XX,UK,+0020.0,2000-02-05,2000-02,2000,8.9
XX,FI,+0006.0,2000-04-27,2000-04,2000,6.0
XX,UK,+0228.0,2000-11-19,2000-11,2000,2.9
XX,FI,+0118.9,2000-05-09,2000-05,2000,2.0
XX,UK,+0007.9,2000-12-15,2000-12,2000,2.6
XX,UK,+1245.0,2000-11-30,2000-11,2000,-2.4
XX,FI,+0054.6,2000-03-18,2000-03,2000,2.0
XX,UK,+1130.0,2000-07-11,2000-07,2000,1.5
XX,FI,+0005.8,2000-11-06,2000-11,2000,4.0
XX,FI,+0089.0,2000-02-01,2000-02,2000,-4.0
XX,FI,+0146.0,2000-02-02,2000-02,2000,-5.3
XX,FI,+0147.2,2000-10-11,2000-10,2000,6.0
XX,FI,+0013.4,2000-11-28,2000-11,2000,0.3
XX,FI,+0100.3,2000-11-28,2000-11,2000,-3.0
XX,FI,+0118.9,2000-11-11,2000-11,2000,4.0
XX,UK,+0080.0,2000-11-27,2000-11,2000,5.7
XX,FI,+0098.5,2000-04-27,2000-04,2000,-0.3
XX,UK,+0003.0,2000-03-28,2000-03,2000,7.6
XX,UK,+0015.0,2000-12-20,2000-12,2000,7.15
XX,UK,+0004.0,2000-11-24,2000-11,2000,5.8
XX,FI,+0014.3,2000-11-14,2000-11,2000,3.0
XX,UK,+0015.5,2000-12-23,2000-12,2000,4.9
XX,FI,+0224.0,2000-03-03,2000-03,2000,-8.3
XX,FI,+0100.3,2000-10-10,2000-10,2000,7.0
XX,FI,+0014.3,2000-02-01,2000-02,2000,-2.1
XX,UK,+0020.0,2000-01-01,2000-01,2000,6.7
XX,UK,+0004.0,2000-11-08,2000-11,2000,7.4
XX,UK,+0004.0,2000-03-26,2000-03,2000,4.6
XX,UK,+0006.7,2000-04-18,2000-04,2000,4.9
XX,FI,+0011.0,2000-03-21,2000-03,2000,-0.2
XX,UK,+0015.5,2000-10-28,2000-10,2000,8.0
XX,FI,+0139.9,2000-01-21,2000-01,2000,-18.0
XX,FI,+0118.9,2000-12-21,2000-12,2000,-6.966666666666666
XX,UK,+1130.0,2000-01-02,2000-01,2000,-0.95
XX,UK,+0006.7,2000-11-01,2000-11,2000,5.0
XX,UK,+0012.8,2000-12-27,2000-12,2000,-1.9
XX,FI,+0139.9,2000-04-19,2000-04,2000,6.0
XX,FI,+0081.0,2000-02-15,2000-02,2000,-5.8
XX,FI,+0121.3,2000-05-11,2000-05,2000,6.0
XX,FI,+0091.7,2000-03-19,2000-03,2000,-5.0
XX,UK,+0006.0,2000-01-13,2000-01,2000,5.3
XX,FI,+0147.2,2000-12-18,2000-12,2000,-6.4
XX,UK,+0084.0,2000-02-24,2000-02,2000,3.1
XX,UK,+0018.0,2000-02-18,2000-02,2000,3.4
XX,FI,+0118.9,2000-12-07,2000-12,2000,7.0
XX,FI,+0106.4,2000-11-28,2000-11,2000,-3.0
XX,FI,+0098.5,2000-12-11,2000-12,2000,6.0
XX,FI,+0077.0,2000-05-05,2000-05,2000,7.8
XX,FI,+0013.4,2000-11-17,2000-11,2000,4.0
XX,UK,+0015.0,2000-05-09,2000-05,2000,8.8
XX,UK,+1130.0,2000-09-07,2000-09,2000,8.9
XX,FI,+0264.0,2000-11-14,2000-11,2000,0.0
XX,UK,+0084.0,2000-01-10,2000-01,2000,5.0
XX,UK,+0103.0,2000-01-17,2000-01,2000,5.4
XX,FI,+0106.4,2000-01-19,2000-01,2000,-10.5
XX,UK,+0020.0,2000-04-12,2000-04,2000,4.7
XX,UK,+0103.0,2000-03-23,2000-03,2000,5.15
XX,UK,+0006.1,2000-02-14,2000-02,2000,4.0
XX,UK,+0021.0,2000-03-30,2000-03,2000,7.1
XX,FI,+0146.0,2000-02-24,2000-02,2000,-16.566666666666666
XX,UK,+0103.0,2000-06-04,2000-06,2000,7.6
XX,FI,+0026.0,2000-02-28,2000-02,2000,3.0
XX,UK,+0057.0,2000-02-23,2000-02,2000,6.3
XX,FI,+0159.7,2000-12-22,2000-12,2000,-3.6
XX,UK,+0228.0,2000-01-19,2000-01,2000,5.4
XX,FI,+0013.1,2000-12-22,2000-12,2000,-1.3
XX,UK,+0103.0,2000-01-12,2000-01,2000,3.1
XX,FI,+0124.8,2000-12-24,2000-12,2000,-4.4
XX,UK,+1130.0,2000-10-31,2000-10,2000,-2.4
XX,UK,+0249.0,2000-04-03,2000-04,2000,1.9
XX,FI,+0012.0,2000-06-16,2000-06,2000,8.9
XX,UK,+1130.0,2000-09-27,2000-09,2000,4.4
XX,UK,+0084.0,2000-05-29,2000-05,2000,8.9
XX,FI,+0121.3,2000-11-06,2000-11,2000,4.8
XX,UK,+0012.8,2000-02-24,2000-02,2000,2.6999999999999997
XX,UK,+0007.0,2000-12-11,2000-12,2000,8.4
XX,UK,+0013.0,2000-07-06,2000-07,2000,8.5
XX,UK,+0004.0,2000-03-15,2000-03,2000,8.4
XX,UK,+0021.0,2000-12-23,2000-12,2000,3.8
XX,FI,+0098.5,2000-03-12,2000-03,2000,-10.0
XX,UK,+0103.0,2000-11-15,2000-11,2000,7.3
XX,UK,+0007.0,2000-04-16,2000-04,2000,5.5
XX,FI,+0054.6,2000-04-05,2000-04,2000,-1.0
XX,UK,+0013.0,2000-12-18,2000-12,2000,6.7
XX,FI,+0006.5,2000-01-20,2000-01,2000,-6.2
XX,FI,+0054.6,2000-03-31,2000-03,2000,2.0
XX,UK,+1130.0,2000-10-01,2000-10,2000,6.9
XX,UK,+0015.5,2000-01-01,2000-01,2000,5.6
XX,UK,+0015.0,2000-12-18,2000-12,2000,6.1
XX,UK,+0012.8,2000-05-03,2000-05,2000,8.4
XX,UK,+1130.0,2000-11-12,2000-11,2000,-2.2
XX,UK,+0010.0,2000-11-04,2000-11,2000,8.6
XX,UK,+0012.8,2000-04-15,2000-04,2000,-0.1
XX,UK,+0006.7,2000-03-31,2000-03,2000,6.0
XX,FI,+0121.3,2000-02-09,2000-02,2000,-2.033333333333333
XX,UK,+0007.9,2000-06-10,2000-06,2000,8.1
XX,FI,+0147.2,2000-03-06,2000-03,2000,-8.0
XX,UK,+0006.7,2000-11-05,2000-11,2000,5.0
XX,UK,+0015.5,2000-01-18,2000-01,2000,5.2
XX,UK,+0004.0,2000-11-13,2000-11,2000,7.9
XX,FI,+0054.6,2000-11-24,2000-11,2000,4.0
XX,UK,+0015.0,2000-03-01,2000-03,2000,1.4
XX,UK,+0080.0,2000-11-30,2000-11,2000,7.7
XX,FI,+0006.8,2000-03-14,2000-03,2000,2.2
XX,FI,+0139.9,2000-02-22,2000-02,2000,-9.2
XX,FI,+0005.2,2000-05-19,2000-05,2000,8.0
XX,UK,+1130.0,2000-08-21,2000-08,2000,6.1
XX,FI,+0103.0,2000-10-17,2000-10,2000,8.7
XX,UK,+0007.9,2000-12-21,2000-12,2000,8.0
XX,FI,+0005.0,2000-02-24,2000-02,2000,-2.6
XX,UK,+0015.0,2000-12-13,2000-12,2000,7.1
XX,FI,+0054.6,2000-02-20,2000-02,2000,-3.0
XX,FI,+0224.0,2000-06-01,2000-06,2000,6.6
XX,FI,+0011.0,2000-04-11,2000-04,2000,1.0
XX,UK,+0009.4,2000-03-01,2000-03,2000,2.0
XX,UK,+0006.1,2000-05-05,2000-05,2000,8.0
XX,UK,+1130.0,2000-08-30,2000-08,2000,6.7
XX,UK,+0012.8,2000-11-10,2000-11,2000,7.0
XX,FI,+0013.4,2000-11-29,2000-11,2000,5.0
XX,FI,+0049.1,2000-12-16,2000-12,2000,1.5
XX,FI,+0132.0,2000-02-28,2000-02,2000,3.3
XX,FI,+0139.9,2000-04-14,2000-04,2000,2.0
XX,UK,+0103.0,2000-11-17,2000-11,2000,6.5
XX,FI,+0103.3,2000-02-28,2000-02,2000,2.0
XX,UK,+0012.0,2000-03-22,2000-03,2000,6.050000000000001
XX,FI,+0049.1,2000-02-20,2000-02,2000,-2.25
XX,FI,+0089.0,2000-03-19,2000-03,2000,2.0
XX,FI,+0139.9,2000-01-27,2000-01,2000,-12.0
XX,FI,+0124.8,2000-01-18,2000-01,2000,-10.3
XX,FI,+0132.0,2000-05-07,2000-05,2000,3.9
XX,UK,+0003.0,2000-12-29,2000-12,2000,2.1
XX,UK,+0010.0,2000-07-06,2000-07,2000,8.6
XX,UK,+0020.0,2000-04-28,2000-04,2000,8.1
XX,FI,+0100.3,2000-06-04,2000-06,2000,8.5
XX,UK,+0213.0,2000-02-23,2000-02,2000,6.1
XX,FI,+0049.1,2000-02-16,2000-02,2000,0.0
XX,FI,+0147.2,2000-05-10,2000-05,2000,8.0
XX,UK,+0013.0,2000-06-02,2000-06,2000,6.9
XX,UK,+0003.0,2000-12-25,2000-12,2000,2.1999999999999997
XX,FI,+0005.0,2000-09-23,2000-09,2000,7.0
XX,FI,+0147.2,2000-03-22,2000-03,2000,-3.4
XX,UK,+0012.0,2000-02-19,2000-02,2000,6.2
XX,FI,+0121.3,2000-11-28,2000-11,2000,-4.766666666666667
XX,FI,+0013.1,2000-02-18,2000-02,2000,-1.6
XX,FI,+0106.4,2000-03-09,2000-03,2000,-6.0
XX,UK,+0010.0,2000-02-09,2000-02,2000,6.6
XX,FI,+0094.8,2000-11-03,2000-11,2000,8.0
XX,UK,+0020.0,2000-04-08,2000-04,2000,8.1
XX,FI,+0118.9,2000-03-06,2000-03,2000,-11.0
XX,FI,+0049.1,2000-09-27,2000-09,2000,5.0
XX,UK,+0045.0,2000-11-08,2000-11,2000,7.6
XX,UK,+0249.0,2000-12-26,2000-12,2000,-5.4
XX,UK,+0009.4,2000-02-28,2000-02,2000,2.0
XX,FI,+0005.2,2000-12-05,2000-12,2000,5.0
XX,UK,+0012.8,2000-02-03,2000-02,2000,5.0
XX,FI,+0005.8,2000-02-18,2000-02,2000,-5.0
XX,UK,+0249.0,2000-02-11,2000-02,2000,7.0
XX,UK,+0007.9,2000-12-06,2000-12,2000,8.9
XX,FI,+0103.3,2000-12-20,2000-12,2000,-3.0
XX,UK,+0005.8,2000-12-13,2000-12,2000,8.0
XX,FI,+0049.1,2000-03-15,2000-03,2000,-3.0
XX,UK,+0012.8,2000-01-12,2000-01,2000,1.0
XX,UK,+0007.9,2000-01-07,2000-01,2000,6.0
XX,UK,+0264.0,2000-01-03,2000-01,2000,4.4
XX,FI,+0159.7,2000-02-25,2000-02,2000,-9.5
XX,UK,+0012.0,2000-04-04,2000-04,2000,4.6
XX,UK,+0103.0,2000-02-05,2000-02,2000,7.3
XX,UK,+0015.0,2000-02-16,2000-02,2000,3.85
XX,UK,+0003.0,2000-12-23,2000-12,2000,7.0
XX,UK,+0006.7,2000-10-22,2000-10,2000,5.0
XX,FI,+0054.6,2000-01-27,2000-01,2000,-1.9
XX,UK,+0007.9,2000-11-27,2000-11,2000,5.45
XX,UK,+0009.4,2000-12-28,2000-12,2000,0.0
XX,FI,+0264.0,2000-10-11,2000-10,2000,6.0
XX,UK,+0009.4,2000-01-13,2000-01,2000,2.0
XX,FI,+0012.0,2000-10-17,2000-10,2000,8.2
XX,UK,+0015.0,2000-06-03,2000-06,2000,8.0
XX,UK,+0007.0,2000-02-13,2000-02,2000,3.1
XX,FI,+0005.2,2000-12-25,2000-12,2000,-7.0
XX,FI,+0007.0,2000-02-03,2000-02,2000,-5.0
XX,UK,+0015.0,2000-01-04,2000-01,2000,3.6
XX,FI,+0049.1,2000-03-20,2000-03,2000,3.0
XX,FI,+0139.9,2000-03-21,2000-03,2000,-2.0
XX,FI,+0014.3,2000-12-13,2000-12,2000,0.0
XX,UK,+0003.0,2000-01-01,2000-01,2000,8.100000000000001
XX,UK,+0084.0,2000-12-26,2000-12,2000,-2.3
XX,FI,+0005.0,2000-06-04,2000-06,2000,8.3
XX,FI,+0013.4,2000-09-16,2000-09,2000,0.0
XX,UK,+1130.0,2000-11-21,2000-11,2000,-3.2
XX,UK,+0006.0,2000-02-18,2000-02,2000,5.6
XX,UK,+0006.7,2000-05-18,2000-05,2000,8.9
XX,UK,+0006.7,2000-10-31,2000-10,2000,3.2
XX,UK,+1130.0,2000-12-15,2000-12,2000,-6.8
XX,FI,+0054.6,2000-02-18,2000-02,2000,-2.4
XX,UK,+0007.9,2000-10-08,2000-10,2000,8.8
XX,FI,+0013.4,2000-04-24,2000-04,2000,8.8
XX,UK,+0007.9,2000-04-10,2000-04,2000,8.7
XX,UK,+1130.0,2000-07-04,2000-07,2000,8.3
XX,UK,+1245.0,2000-12-29,2000-12,2000,-8.2
XX,FI,+0146.0,2000-02-16,2000-02,2000,-2.0
XX,FI,+0017.4,2000-02-25,2000-02,2000,-5.0
XX,FI,+0006.8,2000-06-01,2000-06,2000,7.7
XX,FI,+0007.0,2000-02-10,2000-02,2000,0.0
XX,UK,+0006.7,2000-02-14,2000-02,2000,2.65
XX,UK,+0004.0,2000-09-03,2000-09,2000,8.6
XX,FI,+0098.5,2000-11-02,2000-11,2000,4.0
XX,UK,+0006.1,2000-04-20,2000-04,2000,8.0
XX,UK,+0006.7,2000-02-15,2000-02,2000,2.2
XX,FI,+0159.7,2000-11-29,2000-11,2000,0.4
XX,UK,+0084.0,2000-10-05,2000-10,2000,8.3
XX,FI,+0017.4,2000-03-28,2000-03,2000,1.5
XX,FI,+0089.0,2000-01-20,2000-01,2000,-12.0
XX,FI,+0103.3,2000-09-29,2000-09,2000,4.0
XX,UK,+0018.0,2000-11-22,2000-11,2000,7.4
XX,UK,+0003.0,2000-01-04,2000-01,2000,4.3
XX,FI,+0077.0,2000-02-14,2000-02,2000,-0.8
XX,FI,+0139.9,2000-04-02,2000-04,2000,-2.0
XX,UK,+0080.0,2000-01-15,2000-01,2000,2.5
XX,FI,+0094.8,2000-01-08,2000-01,2000,3.0
XX,FI,+0010.0,2000-07-10,2000-07,2000,7.0
XX,FI,+0106.4,2000-01-31,2000-01,2000,-4.6
XX,FI,+0118.9,2000-05-05,2000-05,2000,6.0
XX,FI,+0014.3,2000-03-15,2000-03,2000,-4.0
XX,UK,+0020.0,2000-04-01,2000-04,2000,4.4
XX,FI,+0121.3,2000-12-23,2000-12,2000,-5.45
XX,FI,+0094.8,2000-01-31,2000-01,2000,-8.0
XX,FI,+0124.8,2000-05-12,2000-05,2000,5.5
XX,UK,+0012.8,2000-12-21,2000-12,2000,8.0
XX,FI,+0139.9,2000-12-02,2000-12,2000,2.0
XX,UK,+0228.0,2000-02-20,2000-02,2000,3.6
XX,UK,+1130.0,2000-11-26,2000-11,2000,-0.7
XX,UK,+0080.0,2000-11-16,2000-11,2000,5.0
XX,UK,+0057.0,2000-12-11,2000-12,2000,8.0
XX,UK,+0249.0,2000-12-10,2000-12,2000,4.6
XX,UK,+0012.0,2000-02-23,2000-02,2000,8.5
XX,FI,+0078.7,2000-03-10,2000-03,2000,-4.9
XX,FI,+0224.0,2000-01-30,2000-01,2000,-0.5
XX,FI,+0100.3,2000-12-25,2000-12,2000,-21.0
XX,FI,+0014.3,2000-01-08,2000-01,2000,3.2
XX,UK,+1130.0,2000-09-15,2000-09,2000,4.4
XX,FI,+0013.1,2000-02-25,2000-02,2000,-6.9
XX,FI,+0017.4,2000-12-07,2000-12,2000,5.0
XX,FI,+0013.4,2000-05-14,2000-05,2000,5.6
XX,FI,+0147.2,2000-11-07,2000-11,2000,4.1
XX,FI,+0017.4,2000-11-10,2000-11,2000,6.0
XX,FI,+0121.3,2000-10-28,2000-10,2000,-0.5
XX,UK,+0057.0,2000-03-27,2000-03,2000,5.1
XX,UK,+0012.8,2000-08-30,2000-08,2000,7.9
XX,UK,+0012.0,2000-01-28,2000-01,2000,7.2
XX,UK,+0007.9,2000-11-09,2000-11,2000,6.6
XX,UK,+0084.0,2000-11-14,2000-11,2000,5.3
XX,UK,+0264.0,2000-12-03,2000-12,2000,6.5
XX,UK,+0012.8,2000-01-04,2000-01,2000,4.0
XX,FI,+0139.9,2000-11-22,2000-11,2000,-4.0
XX,FI,+0005.2,2000-02-09,2000-02,2000,0.0
XX,FI,+0139.9,2000-12-06,2000-12,2000,7.0
XX,UK,+1130.0,2000-10-20,2000-10,2000,3.0
XX,FI,+0146.0,2000-01-17,2000-01,2000,-1.0
XX,UK,+0007.9,2000-04-14,2000-04,2000,3.75
XX,FI,+0005.8,2000-01-08,2000-01,2000,3.0
XX,FI,+0054.6,2000-04-14,2000-04,2000,6.0
XX,FI,+0014.0,2000-03-28,2000-03,2000,0.2
XX,FI,+0106.4,2000-11-02,2000-11,2000,5.0
XX,UK,+0228.0,2000-12-16,2000-12,2000,-0.9
XX,UK,+0021.0,2000-11-15,2000-11,2000,5.1
XX,FI,+0098.5,2000-11-16,2000-11,2000,2.0
XX,UK,+0249.0,2000-10-09,2000-10,2000,7.8
XX,UK,+0004.0,2000-12-27,2000-12,2000,-6.1
XX,FI,+0118.9,2000-03-25,2000-03,2000,-0.8333333333333334
XX,FI,+0146.0,2000-12-24,2000-12,2000,-7.0
XX,UK,+0015.5,2000-08-20,2000-08,2000,8.7
XX,UK,+0003.0,2000-11-12,2000-11,2000,6.949999999999999
XX,UK,+0084.0,2000-10-26,2000-10,2000,6.5
XX,FI,+0054.6,2000-01-15,2000-01,2000,-2.8
XX,FI,+0012.0,2000-09-21,2000-09,2000,7.8
XX,FI,+0159.7,2000-03-26,2000-03,2000,-13.6
XX,FI,+0118.9,2000-11-04,2000-11,2000,7.0
XX,FI,+0046.0,2000-02-04,2000-02,2000,1.0
XX,UK,+1130.0,2000-02-28,2000-02,2000,-3.7
XX,FI,+0005.0,2000-05-17,2000-05,2000,6.1
XX,UK,+0003.0,2000-03-06,2000-03,2000,8.9
XX,UK,+0057.0,2000-11-08,2000-11,2000,8.6
XX,UK,+0015.0,2000-03-16,2000-03,2000,8.2
XX,FI,+0091.7,2000-04-10,2000-04,2000,0.0
XX,UK,+1245.0,2000-06-24,2000-06,2000,0.0
XX,UK,+0007.0,2000-12-31,2000-12,2000,1.1
XX,FI,+0006.8,2000-01-01,2000-01,2000,-2.4
XX,FI,+0017.4,2000-11-13,2000-11,2000,5.0
XX,FI,+0118.9,2000-12-26,2000-12,2000,-6.0
XX,FI,+0006.8,2000-03-25,2000-03,2000,0.6
XX,UK,+1130.0,2000-05-03,2000-05,2000,5.0
XX,UK,+0009.4,2000-01-23,2000-01,2000,4.0
XX,UK,+1245.0,2000-08-21,2000-08,2000,3.8
XX,FI,+0014.3,2000-12-03,2000-12,2000,0.0
XX,FI,+0013.1,2000-11-11,2000-11,2000,5.2
XX,FI,+0014.0,2000-02-05,2000-02,2000,-0.9
XX,UK,+0264.0,2000-01-30,2000-01,2000,1.0
XX,UK,+0009.4,2000-02-17,2000-02,2000,3.0
XX,UK,+0020.0,2000-02-26,2000-02,2000,6.6
XX,UK,+0012.0,2000-04-29,2000-04,2000,8.7
XX,FI,+0054.6,2000-04-07,2000-04,2000,-2.0
XX,UK,+0007.0,2000-01-01,2000-01,2000,7.2
XX,FI,+0118.9,2000-09-06,2000-09,2000,0.9
XX,FI,+0224.0,2000-03-02,2000-03,2000,-10.0
XX,FI,+0005.2,2000-05-02,2000-05,2000,7.0
XX,FI,+0049.1,2000-12-17,2000-12,2000,0.0
XX,UK,+0015.5,2000-04-25,2000-04,2000,5.8
XX,UK,+0020.0,2000-11-27,2000-11,2000,8.0
XX,UK,+0012.8,2000-12-07,2000-12,2000,7.0
XX,UK,+0015.5,2000-06-04,2000-06,2000,8.4
XX,UK,+0020.0,2000-02-13,2000-02,2000,2.6
XX,FI,+0010.0,2000-04-24,2000-04,2000,4.8
XX,UK,+0007.9,2000-04-03,2000-04,2000,3.0
XX,UK,+0018.0,2000-02-10,2000-02,2000,8.0
XX,FI,+0014.3,2000-12-06,2000-12,2000,6.0
XX,UK,+0249.0,2000-12-03,2000-12,2000,6.0
XX,FI,+0103.3,2000-11-20,2000-11,2000,0.0
XX,FI,+0106.4,2000-05-11,2000-05,2000,4.0
XX,FI,+0146.0,2000-11-10,2000-11,2000,3.2
XX,FI,+0098.5,2000-12-16,2000-12,2000,0.0
XX,UK,+0018.0,2000-02-24,2000-02,2000,2.6
XX,FI,+0091.7,2000-12-24,2000-12,2000,-4.0
XX,FI,+0026.0,2000-02-25,2000-02,2000,-10.5
XX,UK,+0012.0,2000-04-05,2000-04,2000,8.6
XX,FI,+0118.9,2000-01-01,2000-01,2000,-8.0
XX,FI,+0026.0,2000-11-23,2000-11,2000,0.0
XX,UK,+0015.5,2000-12-30,2000-12,2000,0.6333333333333333
XX,UK,+0004.0,2000-10-09,2000-10,2000,6.9
XX,UK,+0084.0,2000-04-17,2000-04,2000,5.5
XX,UK,+0006.7,2000-10-17,2000-10,2000,6.099999999999999
XX,FI,+0103.0,2000-06-03,2000-06,2000,8.2
XX,FI,+0147.2,2000-01-23,2000-01,2000,-27.0
XX,FI,+0118.9,2000-11-25,2000-11,2000,0.95
XX,UK,+0004.0,2000-01-14,2000-01,2000,3.8333333333333335
XX,FI,+0026.0,2000-11-29,2000-11,2000,0.0
XX,FI,+0026.0,2000-11-06,2000-11,2000,4.0
XX,FI,+0005.0,2000-01-01,2000-01,2000,-2.1
XX,UK,+0013.0,2000-04-12,2000-04,2000,5.5
XX,FI,+0132.0,2000-12-16,2000-12,2000,2.6
XX,UK,+0010.0,2000-12-27,2000-12,2000,-3.0
XX,FI,+0017.4,2000-01-01,2000-01,2000,-10.0
XX,UK,+0007.0,2000-01-03,2000-01,2000,6.65
XX,UK,+0012.0,2000-01-24,2000-01,2000,8.3
XX,UK,+0004.0,2000-12-19,2000-12,2000,7.3
XX,UK,+0015.0,2000-03-10,2000-03,2000,5.5
XX,FI,+0014.0,2000-01-25,2000-01,2000,-4.8
XX,UK,+0083.0,2000-02-05,2000-02,2000,8.4
XX,UK,+0003.0,2000-01-20,2000-01,2000,7.5
XX,FI,+0014.3,2000-01-14,2000-01,2000,-8.0
XX,FI,+0005.0,2000-02-17,2000-02,2000,-2.5
XX,UK,+0007.9,2000-01-01,2000-01,2000,7.5
XX,UK,+0080.0,2000-04-01,2000-04,2000,4.8
XX,FI,+0014.3,2000-01-25,2000-01,2000,-7.0
XX,UK,+0228.0,2000-10-23,2000-10,2000,8.5
XX,FI,+0049.1,2000-11-28,2000-11,2000,2.0
XX,FI,+0139.9,2000-04-09,2000-04,2000,5.0
XX,FI,+0046.0,2000-03-02,2000-03,2000,-9.0
XX,UK,+0003.0,2000-11-18,2000-11,2000,4.0
